t,time_seconds,g_updates_total,particlesUpdated
0.000,0.000000,2998595,2998595
0.001,1.647949,3680759,3680759
0.001,3.295898,6492467,6492467
0.002,4.943848,7201974,7201974
0.002,6.591797,10109670,10109670
0.003,8.239746,10837990,10837990
0.003,9.887695,13650784,13650784
0.004,11.535640,14387725,14387725
0.005,13.183590,17386320,17386320
0.005,14.831540,18123263,18123263
0.006,16.479490,20936167,20936167
0.006,18.127440,21644644,21644644
0.007,19.775390,24552340,24552340
0.007,21.423340,25212003,25212003
0.008,23.071290,28024685,28024685
0.009,24.719240,28702642,28702642
0.009,26.367190,31701237,31701237
0.010,28.015140,32392368,32392368
0.010,29.663090,35205476,35205476
0.011,31.311040,35896612,35896612
0.011,32.958980,38804308,38804308
0.012,34.606930,39495514,39495514
0.013,36.254880,42320333,42320333
0.013,37.902830,43011803,43011803
0.014,39.550780,46010398,46010398
0.014,41.198730,46701926,46701926
0.015,42.846680,49562720,49562720
0.015,44.494630,50251062,50251062
0.016,46.142580,53158758,53158758
0.017,47.790530,53848103,53848103
0.017,49.438480,56723637,56723637
0.018,51.086430,57419638,57419638
0.018,52.734380,60418233,60418233
0.019,54.382320,61119988,61119988
0.019,56.030270,63996544,63996544
0.020,57.678220,64699167,64699167
0.021,59.326170,67606863,67606863
0.021,60.974120,68310068,68310068
0.022,62.622070,71186811,71186811
0.022,64.270020,71889965,71889965
0.023,65.917970,74888560,74888560
0.024,67.565920,75591848,75591848
0.024,69.213870,78468684,78468684
0.025,70.861820,79171994,79171994
0.025,72.509770,82079690,82079690
0.026,74.157710,82782197,82782197
0.026,75.805660,85659052,85659052
0.027,77.453610,86361136,86361136
0.028,79.101560,89359731,89359731
0.028,80.749510,90061721,90061721
0.029,82.397460,92938559,92938559
0.029,84.045410,93640960,93640960
0.030,85.693360,96548656,96548656
0.030,87.341310,97252221,97252221
0.031,88.989260,100128940,100128940
0.032,90.637210,100834239,100834239
0.032,92.285160,103832834,103832834
0.033,93.933110,104539035,104539035
0.033,95.581050,107415508,107415508
0.034,97.229000,108121883,108121883
0.034,98.876950,111029579,111029579
0.035,100.524900,111735623,111735623
0.036,102.172900,114611742,114611742
0.036,103.820800,115317302,115317302
0.037,105.468800,118315897,118315897
0.037,107.116700,119021260,119021260
0.038,108.764600,121896960,121896960
0.038,110.412600,122602397,122602397
0.039,112.060500,125510093,125510093
0.040,113.708500,126214977,126214977
0.040,115.356400,129090359,129090359
0.041,117.004400,129794402,129794402
0.041,118.652300,132792997,132792997
0.042,120.300300,133496288,133496288
0.042,121.948200,136371450,136371450
0.043,123.596200,137074257,137074257
0.044,125.244100,139981953,139981953
0.044,126.892100,140684755,140684755
0.045,128.540000,143559810,143559810
0.045,130.188000,144262862,144262862
0.046,131.835900,147261457,147261457
0.046,133.483900,147964463,147964463
0.047,135.131800,150839415,150839415
0.048,136.779800,151542006,151542006
0.048,138.427700,154449702,154449702
0.049,140.075700,155151555,155151555
0.049,141.723600,158026560,158026560
0.050,143.371600,158727754,158727754
0.050,145.019500,161726349,161726349
0.051,146.667500,162427201,162427201
0.052,148.315400,165302357,165302357
0.052,149.963400,166003103,166003103
0.053,151.611300,168910799,168910799
0.053,153.259300,169611327,169611327
0.054,154.907200,172486768,172486768
0.054,156.555200,173186901,173186901
0.055,158.203100,176185496,176185496
0.056,159.851100,176885321,176885321
0.056,161.499000,179761206,179761206
0.057,163.147000,180460798,180460798
0.057,164.794900,183368494,183368494
0.058,166.442900,184068072,184068072
0.058,168.090800,186944495,186944495
0.059,169.738800,187644248,187644248
0.060,171.386700,190642843,190642843
0.060,173.034700,191342595,191342595
0.061,174.682600,194219849,194219849
0.061,176.330600,194919299,194919299
0.062,177.978500,197826995,197826995
0.062,179.626500,198525961,198525961
0.063,181.274400,201404309,201404309
0.064,182.922400,202102922,202102922
0.064,184.570300,205101517,205101517
0.065,186.218300,205799996,205799996
0.065,187.866200,208679938,208679938
0.066,189.514200,209378516,209378516
0.066,191.162100,212286212,212286212
0.067,192.810100,212984941,212984941
0.068,194.458000,215867042,215867042
0.068,196.106000,216565862,216565862
0.069,197.753900,219564457,219564457
0.069,199.401900,220263319,220263319
0.070,201.049800,223148528,223148528
0.071,202.697800,223847478,223847478
0.071,204.345700,226755174,226755174
0.072,205.993700,227454471,227454471
0.072,207.641600,230343557,230343557
0.073,209.289600,231043250,231043250
0.073,210.937500,234041845,234041845
0.074,212.585400,234741744,234741744
0.075,214.233400,237635390,237635390
0.075,215.881300,238335174,238335174
0.076,217.529300,241242870,241242870
0.076,219.177200,241942357,241942357
0.077,220.825200,244840460,244840460
0.077,222.473100,245539641,245539641
0.078,224.121100,248538236,248538236
0.079,225.769000,249237291,249237291
0.079,227.417000,252139381,252139381
0.080,229.064900,252838450,252838450
0.080,230.712900,255746146,255746146
0.081,232.360800,256445497,256445497
0.081,234.008800,259350230,259350230
0.082,235.656700,260049899,260049899
0.083,237.304700,263048494,263048494
0.083,238.952600,263748675,263748675
0.084,240.600600,266654958,266654958
0.084,242.248500,267355971,267355971
0.085,243.896500,270263667,270263667
0.085,245.544400,270965802,270965802
0.086,247.192400,273872775,273872775
0.087,248.840300,274576123,274576123
0.087,250.488300,277574718,277574718
0.088,252.136200,278279089,278279089
0.088,253.784200,281186453,281186453
0.089,255.432100,281891215,281891215
0.089,257.080100,284798911,284798911
0.090,258.728000,285503571,285503571
0.091,260.376000,288411073,288411073
0.091,262.023900,289115144,289115144
0.092,263.671900,292113739,292113739
0.092,265.319800,292817309,292817309
0.093,266.967800,295724890,295724890
0.093,268.615700,296427885,296427885
0.094,270.263700,299335581,299335581
0.095,271.911600,300038185,300038185
0.095,273.559600,302945787,302945787
0.096,275.207500,303648035,303648035
0.096,276.855500,306646630,306646630
0.097,278.503400,307348616,307348616
0.097,280.151400,310256279,310256279
0.098,281.799300,310957920,310957920
0.099,283.447300,313865616,313865616
0.099,285.095200,314567105,314567105
0.100,286.743200,317474784,317474784
0.100,288.391100,318176259,318176259
0.101,290.039100,321174854,321174854
0.101,291.687000,321876220,321876220
0.102,293.335000,324783912,324783912
0.103,294.982900,325484790,325484790
0.103,296.630900,328392489,328392489
0.104,298.278800,329092899,329092899
0.104,299.926800,332000595,332000595
0.105,301.574700,332700607,332700607
0.105,303.222700,335699202,335699202
0.106,304.870600,336398575,336398575
0.107,306.518600,339306271,339306271
0.107,308.166500,340005248,340005248
0.108,309.814500,342912958,342912958
0.108,311.462400,343611738,343611738
0.109,313.110400,346519423,346519423
0.109,314.758300,347217854,347217854
0.110,316.406200,350216449,350216449
0.111,318.054200,350914721,350914721
0.111,319.702100,353822296,353822296
0.112,321.350100,354520362,354520362
0.112,322.998000,357428109,357428109
0.113,324.646000,358125940,358125940
0.113,326.293900,361017887,361017887
0.114,327.941900,361715534,361715534
0.115,329.589800,364714129,364714129
0.115,331.237800,365411718,365411718
0.116,332.885700,368267271,368267271
0.116,334.533700,368964688,368964688
0.117,336.181600,371872525,371872525
0.118,337.829600,372569674,372569674
0.118,339.477500,375417461,375417461
0.119,341.125500,376114275,376114275
0.119,342.773400,379112870,379112870
0.120,344.421400,379809394,379809394
0.120,346.069300,382656753,382656753
0.121,347.717300,383353090,383353090
0.122,349.365200,386261169,386261169
0.122,351.013200,386957379,386957379
0.123,352.661100,389804731,389804731
0.123,354.309100,390500837,390500837
0.124,355.957000,393499432,393499432
0.124,357.605000,394195489,394195489
0.125,359.252900,397042841,397042841
0.126,360.900900,397738817,397738817
0.126,362.548800,400647297,400647297
0.127,364.196800,401343215,401343215
0.127,365.844700,404190566,404190566
0.128,367.492700,404886403,404886403
0.128,369.140600,407884998,407884998
0.129,370.788600,408580773,408580773
0.130,372.436500,411428125,411428125
0.130,374.084500,412123731,412123731
0.131,375.732400,415032764,415032764
0.131,377.380400,415728182,415728182
0.132,379.028300,418575532,418575532
0.132,380.676300,419270763,419270763
0.133,382.324200,422269358,422269358
0.134,383.972200,422964476,422964476
0.134,385.620100,425811820,425811820
0.135,387.268100,426506853,426506853
0.135,388.916000,429416486,429416486
0.136,390.564000,430111515,430111515
0.136,392.211900,432958851,432958851
0.137,393.859900,433653936,433653936
0.138,395.507800,436652531,436652531
0.138,397.155800,437347707,437347707
0.139,398.803700,440195015,440195015
0.139,400.451700,440890314,440890314
0.140,402.099600,443800126,443800126
0.140,403.747600,444495579,444495579
0.141,405.395500,447342802,447342802
0.142,407.043500,448038400,448038400
0.142,408.691400,451036995,451036995
0.143,410.339400,451732704,451732704
0.143,411.987300,454580455,454580455
0.144,413.635300,455276330,455276330
0.144,415.283200,458185669,458185669
0.145,416.931200,458881633,458881633
0.146,418.579100,461733213,461733213
0.146,420.227100,462429204,462429204
0.147,421.875000,465427799,465427799
0.147,423.522900,466123791,466123791
0.148,425.170900,468984328,468984328
0.148,426.818800,469680321,469680321
0.149,428.466800,472589109,472589109
0.150,430.114700,473285124,473285124
0.150,431.762700,476146310,476146310
0.151,433.410600,476842391,476842391
0.151,435.058600,479840986,479840986
0.152,436.706500,480537089,480537089
0.152,438.354500,483387410,483387410
0.153,440.002400,484083561,484083561
0.154,441.650400,486992225,486992225
0.154,443.298300,487688457,487688457
0.155,444.946300,490538451,490538451
0.155,446.594200,491234870,491234870
0.156,448.242200,494233465,494233465
0.156,449.890100,494930081,494930081
0.157,451.538100,497784709,497784709
0.158,453.186000,498481507,498481507
0.158,454.834000,501390357,501390357
0.159,456.481900,502087275,502087275
0.159,458.129900,504949338,504949338
0.160,459.777800,505646308,505646308
0.161,461.425800,508644903,508644903
0.161,463.073700,509341867,509341867
0.162,464.721700,512209793,512209793
0.162,466.369600,512906743,512906743
0.163,468.017600,515815967,515815967
0.163,469.665500,516512872,516512872
0.164,471.313500,519388286,519388286
0.165,472.961400,520085165,520085165
0.165,474.609400,523083760,523083760
0.166,476.257300,523780642,523780642
0.166,477.905300,526665558,526665558
0.167,479.553200,527362494,527362494
0.167,481.201200,530272507,530272507
0.168,482.849100,530969539,530969539
0.169,484.497100,533858855,533858855
0.169,486.145000,534556029,534556029
0.170,487.793000,537554624,537554624
0.170,489.440900,538251933,538251933
0.171,491.088900,541142891,541142891
0.171,492.736800,541840325,541840325
0.172,494.384800,544761573,544761573
0.173,496.032700,545459115,545459115
0.173,497.680700,548346694,548346694
0.174,499.328600,549044308,549044308
0.174,500.976600,552042903,552042903
0.175,502.624500,552740480,552740480
0.175,504.272500,555622592,555622592
0.176,505.920400,556320177,556320177
0.177,507.568400,559266061,559266061
0.177,509.216300,559963628,559963628
0.178,510.864300,562841189,562841189
0.178,512.512200,563538641,563538641
0.179,514.160200,566537236,566537236
0.179,515.808100,567234659,567234659
0.180,517.456100,570112462,570112462
0.181,519.104000,570809860,570809860
0.181,520.752000,573754046,573754046
0.182,522.399900,574451494,574451494
0.182,524.047900,577330778,577330778
0.183,525.695800,578028308,578028308
0.183,527.343800,581026903,581026903
0.184,528.991700,581724509,581724509
0.185,530.639600,584604720,584604720
0.185,532.287600,585302426,585302426
0.186,533.935500,588236752,588236752
0.186,535.583500,588934550,588934550
0.187,537.231400,591814660,591814660
0.187,538.879400,592512510,592512510
0.188,540.527300,595511105,595511105
0.189,542.175300,596209045,596209045
0.189,543.823200,599088139,599088139
0.190,545.471200,599786131,599786131
0.190,547.119100,602719957,602719957
0.191,548.767100,603417933,603417933
0.191,550.415000,606294978,606294978
0.192,552.063000,606992918,606992918
0.193,553.710900,609991513,609991513
0.193,555.358900,610689456,610689456
0.194,557.006800,613563457,613563457
0.194,558.654800,614261390,614261390
0.195,560.302700,617196424,617196424
0.195,561.950700,617894331,617894331
0.196,563.598600,620765213,620765213
0.197,565.246600,621463130,621463130
0.197,566.894500,624461725,624461725
0.198,568.542500,625159724,625159724
0.198,570.190400,628028638,628028638
0.199,571.838400,628726711,628726711
0.199,573.486300,631661807,631661807
0.200,575.134300,632360017,632360017
0.201,576.782200,635229048,635229048
0.201,578.430200,635927332,635927332
0.202,580.078100,638925927,638925927
0.202,581.726100,639624289,639624289
0.203,583.374000,642495424,642495424
0.203,585.022000,643193832,643193832
0.204,586.669900,646129711,646129711
0.205,588.317900,646828166,646828166
0.205,589.965800,649701280,649701280
0.206,591.613800,650399665,650399665
0.206,593.261700,653398260,653398260
0.207,594.909700,654096618,654096618
0.208,596.557600,656970958,656970958
0.208,598.205600,657669280,657669280
0.209,599.853500,660608196,660608196
0.209,601.501500,661306414,661306414
0.210,603.149400,664181503,664181503
0.210,604.797400,664879702,664879702
0.211,606.445300,667878297,667878297
0.212,608.093300,668576426,668576426
0.212,609.741200,671452053,671452053
0.213,611.389200,672150172,672150172
0.213,613.037100,675095356,675095356
0.214,614.685100,675793426,675793426
0.214,616.333000,678669404,678669404
0.215,617.981000,679367468,679367468
0.216,619.628900,682366063,682366063
0.216,621.276900,683064055,683064055
0.217,622.924800,685940229,685940229
0.217,624.572800,686638093,686638093
0.218,626.220700,689588772,689588772
0.218,627.868700,690286392,690286392
0.219,629.516600,693162560,693162560
0.220,631.164600,693859787,693859787
0.220,632.812500,696858382,696858382
0.221,634.460400,697555069,697555069
0.221,636.108400,700430901,700430901
0.222,637.756300,701126853,701126853
0.222,639.404300,704079966,704079966
0.223,641.052200,704775093,704775093
0.224,642.700200,707650160,707650160
0.224,644.348100,708344352,708344352
0.225,645.996100,711342947,711342947
0.225,647.644000,712036261,712036261
0.226,649.292000,714910083,714910083
0.226,650.939900,715602805,715602805
0.227,652.587900,718557343,718557343
0.228,654.235800,719249653,719249653
0.228,655.883800,722121997,722121997
0.229,657.531700,722814223,722814223
0.229,659.179700,725812818,725812818
0.230,660.827600,726504994,726504994
0.230,662.475600,729375841,729375841
0.231,664.123500,730068079,730068079
0.232,665.771500,733024268,733024268
0.232,667.419400,733716487,733716487
0.233,669.067400,736586400,736586400
0.233,670.715300,737278641,737278641
0.234,672.363300,740277236,740277236
0.234,674.011200,740969555,740969555
0.235,675.659200,743839001,743839001
0.236,677.307100,744531423,744531423
0.236,678.955100,747489759,747489759
0.237,680.603000,748182286,748182286
0.237,682.251000,751052065,751052065
0.238,683.898900,751744690,751744690
0.238,685.546900,754743285,754743285
0.239,687.194800,755436017,755436017
0.240,688.842800,758306589,758306589
0.240,690.490700,758999481,758999481
0.241,692.138700,761960270,761960270
0.241,693.786600,762653311,762653311
0.242,695.434600,765524923,765524923
0.242,697.082500,766218090,766218090
0.243,698.730500,769216685,769216685
0.244,700.378400,769909971,769909971
0.244,702.026400,772782475,772782475
0.245,703.674300,773475890,773475890
0.245,705.322300,776439329,776439329
0.246,706.970200,777132883,777132883
0.246,708.618200,780006141,780006141
0.247,710.266100,780699785,780699785
0.248,711.914100,783698380,783698380
0.248,713.562000,784392176,784392176
0.249,715.210000,787266049,787266049
0.249,716.857900,787959964,787959964
0.250,718.505900,790925709,790925709
0.250,720.153800,791619759,791619759
0.251,721.801800,794494139,794494139
0.252,723.449700,795188272,795188272
0.252,725.097700,798186867,798186867
0.253,726.745600,798881092,798881092
0.253,728.393600,801755785,801755785
0.254,730.041500,802450092,802450092
0.255,731.689500,805417605,805417605
0.255,733.337400,806111996,806111996
0.256,734.985400,808986994,808986994
0.256,736.633300,809681450,809681450
0.257,738.281200,812680045,812680045
0.257,739.929200,813374568,813374568
0.258,741.577100,816249696,816249696
0.259,743.225100,816944254,816944254
0.259,744.873000,819913371,819913371
